ID,name,gwp,declared_unit,category
ec32xz9t,9.5mm 65gyr PG64-28 115.20,57.3 kgCO2e,1 metric ton,Asphalt
ec3zqktb,9.5mm 65gyr PG64-28E 115.20,65.99 kgCO2e,1 metric ton,Asphalt
ec3j7f6a,9.5mm 75gyr FT PG64-28SP 125.20,57.65 kgCO2e,1 metric ton,Asphalt
ec350d5h,950433,64.59 kgCO2e,1 metric ton,Asphalt
ec3472z2,950433Grav,65.66 kgCO2e,1 metric ton,Asphalt
ec3krkta,950433R20,57.75 kgCO2e,1 metric ton,Asphalt
ec38a95p,950433R20Grav,58.75 kgCO2e,1 metric ton,Asphalt
ec3x35fp,950733,63.85 kgCO2e,1 metric ton,Asphalt
ec3yw10n,950733GBlend,64.33 kgCO2e,1 metric ton,Asphalt
ec32ncs4,950733Oaks,66.46 kgCO2e,1 metric ton,Asphalt
ec3750wn,950733OaksT&L,66.79 kgCO2e,1 metric ton,Asphalt
ec3ef5nb,950733R20,57.07 kgCO2e,1 metric ton,Asphalt
ec3g470z,950733R20GBlend,56.79 kgCO2e,1 metric ton,Asphalt
ec3g06c5,950733R20Oaks,59.24 kgCO2e,1 metric ton,Asphalt
