Name,ID,Zip,County,Address,Latitude,Longitude
Concrete Reinforcing Steel Bar (at Mill),ec35cuug,85212,Maricopa County,"11444 E Germann Rd, Mesa, AZ 85212, USA",33.2837645,-111.5870744
138408-LC,ec3etxud,85365,Yuma County,"3515 Gila Ridge Rd, Yuma, AZ 85365, USA",32.6849249,-114.5725455
134404-LC,ec3j4gt2,85365,Yuma County,"3515 Gila Ridge Rd, Yuma, AZ 85365, USA",32.6849249,-114.5725455
134414,ec3eu28a,85365,Yuma County,"3515 Gila Ridge Rd, Yuma, AZ 85365, USA",32.6849249,-114.5725455
Mix 1551235,ec30n4u3,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1530902,ec34hu2x,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1601049,ec3wb8gu,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1617609,ec30dgu7,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1586478,ec3s22ex,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1618460,ec3cuupk,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
Steel Reinforcing Bar and Merchant Bar Products (Unfabricated) v1,ec35f2r1,86413,Mohave,"3000 West Old Highway 66, Golden Valley, AZ 86413",35.125,-114.127
Steel Reinforcing Bar and Merchant Bar Products (Fabricated) v1,ec3rd63q,86413,Mohave,"3000 West Old Highway 66, Golden Valley, AZ 86413",35.125,-114.127
1530902,ec3m215u,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1601049,ec3s8gxj,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1617609,ec3w03h3,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1618460,ec399zyp,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1530902,ec3sj7qp,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
Concrete Reinforcing Bar and Merchant Bar Mill Product,ec3dmrxn,86413,Mohave,"3000 West Old Highway 66, Golden Valley, AZ 86413",35.125,-114.127
1601049,ec3ag4zn,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1617609,ec3aapsm,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
Kinetex®,ec3cxrzf,,Maricopa,"Phoenix, AZ",33.4482,-112.07258
Fabricated Concrete Reinforcing Bar and Merchant Bar,ec30ue0j,86413,Mohave,"3000 West Old Highway 66, Golden Valley, AZ 86413",35.125,-114.127
1592994,ec3t3pg9,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
P40257F1,ec3pj8d7,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
P40157F1,ec390b76,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
1623251,ec3wmtx2,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1624707,ec3yree2,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1393695,ec3rqfsr,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1393911,ec3ueu47,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1549323,ec35e8s8,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1623637,ec3e068q,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
P45157F1,ec392my1,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
W53157F1,ec3xwad9,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
P3015AF1,ec3ep6gr,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
1623925,ec373kx9,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623937,ec3kw3w3,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1624022,ec35zp0p,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1624037,ec38j9df,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623893,ec3jfwyr,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1623936,ec3zxfj2,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1605953,ec3p820n,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1613794,ec30t0p7,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1612906,ec3zbrxq,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1612907,ec3t1194,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1622541,ec3k70x7,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1616723,ec3f1fwc,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1621046,ec38ntg1,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1622054,ec3drabd,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1621056,ec3e9uh3,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1621319,ec3r9gaf,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1616249,ec34efga,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1616250,ec3ta2jd,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1614880,ec3sttfd,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1614605,ec3zt1xd,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1623216,ec3uz9eb,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
P40157F1,ec3ggune,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
1377688,ec3yp5xq,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1621032,ec30snjy,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
P35157F1,ec3419ps,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
W45157F1,ec35qhb9,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
A40N57F1,ec3gnayu,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
A35N57F1,ec3ms29y,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
134404-F,ec3s22dr,85365,Yuma County,"3515 Gila Ridge Rd, Yuma, AZ 85365, USA",32.6849249,-114.5725455
1332206,ec3bm88m,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1619723,ec340nw6,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1555049,ec3u2a7f,85248,Maricopa County,"4500 S Dobson Rd, Chandler, AZ 85248, USA",33.2414138,-111.8807648
1555050,ec3hsxwn,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1556313,ec3zyau6,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1595495,ec3nnbx1,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1552284,ec3pdtez,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1555049,ec3qat3a,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
A30N57F1,ec3mx42u,,Maricopa County,"F7MG+CJ Mesa, AZ, USA",33.4835625,-111.7234375
A40N57F1,ec3wy8md,,Maricopa County,"F7MG+CJ Mesa, AZ, USA",33.4835625,-111.7234375
P3025MA1,ec3fr4kb,,Maricopa County,"F7MG+CJ Mesa, AZ, USA",33.4835625,-111.7234375
S22-2-11R,ec3dyjfm,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
P4015AAF,ec3x1zfg,,Maricopa County,"F7MG+CJ Mesa, AZ, USA",33.4835625,-111.7234375
1511856,ec39yzuf,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
P60157F1,ec37m33j,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
P3015AF1,ec34ch29,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
P30257F2,ec3db69y,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
#8 4000 ASH FLOW GRTPUMPCONC,ec3rke27,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
#8 4000psi AIR ASH SHOTCRETE,ec3yxrz0,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
#8 3000psi ASH EXP STD,ec3dw6e9,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1332544,ec3wtw14,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1387140,ec3e9gzq,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1396193,ec3cbse4,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1547309,ec3aw5wb,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1549323,ec3ymbym,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1555657,ec38rehp,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1570159,ec346mw1,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1571501,ec394n8b,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1581807,ec33me3p,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1578284,ec3amdz5,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1584102,ec3pbs9p,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1586812,ec3d5m32,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1599917,ec3fkgaw,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1595548,ec3u431n,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1605953,ec34pzcj,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
P50N57F9,ec3eux3a,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
1611438,ec3uy8ut,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1616249,ec34x7mb,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1619723,ec3zyjee,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1616250,ec37jdsm,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1618460,ec3b12yk,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
3000 psi fly ash flowable performance mix,ec31q1yc,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
"4000 ASH 40% 1/2"" FLOW",ec38mnhq,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
"3500 ASH 40% 1/2"" FLOW",ec3j98rq,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
4500 psi 0.45 w/c 25% fly ash,ec362uhn,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
4000 psi fly ash flowable performance mix,ec3c5n1p,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
4500 HVFA .45 W/C FLOW,ec3acddy,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
5000psi 0.45 W/C 20% Fly Ash,ec3k96de,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
5000 psi FLY ASH AIR FLOWABLE,ec3x9r3s,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
"CCS 3,000 PSI CUSTOM FLOOR MIX",ec367sfj,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
MAG AA 4000 ASH FLOWABLE,ec3qw7be,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Elite Sports 3000 .55 25% Ash,ec3a0hdd,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
MAG A 3000 STANDARD,ec32qczf,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
#8 4000 ASH FLOW GRTPUMPCONC,ec3rphye,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
#8 4000psi AIR ASH SHOTCRETE,ec38e5hf,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1332544,ec3uj6at,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
MAG AA 4000 STANDARD,ec3urzra,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1176858,ec38bu9y,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1332301,ec3me06y,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1418965,ec38u693,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1377890,ec3kj5fj,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1547309,ec3xtxbn,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1532612,ec35cuy3,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1550237,ec343gsx,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1555050,ec3m5waz,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1570159,ec3g0t62,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1571501,ec3ay5kw,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1555658,ec3ytbgy,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1569681,ec364anf,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1584102,ec3d3ar9,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1599728,ec3a8u8g,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1600922,ec3gesae,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1600937,ec3kqp2j,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1614674,ec3jhrcr,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1608296,ec35rnh6,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
"3000 ASH 40% 1/2"" FLOWABLE",ec3qugcg,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
3000 psi fly ash flowable LRC,ec3za013,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
"S21-2-2W, an asphalt mix.",ec34jm0y,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
"S22-2-9LVW, an asphalt mix.",ec3bczzm,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
"S21-2-1W, an asphalt mix.",ec3d1xe7,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
"S22-2-9HVW, an asphalt mix.",ec3hf3zu,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
"S21-2-1LVW, an asphalt mix.",ec32w389,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
"S22-2-10HVW, an asphalt mix.",ec370w1d,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
"S22-2-11R, an asphalt mix.",ec3sqq41,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
"1343013, an asphalt mix.",ec3mq8g9,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
"S22-2-10LVW, an asphalt mix.",ec3cz32f,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
"S21-2-16W, an asphalt mix.",ec3cr544,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
4000psi 0.50 W/C 22% Fly Ash Flowable,ec3t1atd,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
"S22-2-11W, an asphalt mix.",ec3755ce,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
"S21-2-2LVW, an asphalt mix.",ec3d6sj4,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
"S21-2-4W, an asphalt mix.",ec3kfr9c,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
5000psi 0.45 W/C 20% Fly Ash Flowable,ec3m0faf,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
"1441433, an asphalt mix.",ec3sr29m,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
1618471,ec3yrjtt,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
MAG AA 4000 ASH FLOWABLE,ec3prxx0,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
"S21-2-11, an asphalt mix.",ec33phpk,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
5000 psi FLY ASH AIR FLOWABLE,ec3kuc24,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
MAG A 3000 STANDARD,ec33xcz0,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
5000psi 0.45 W/C 20% Fly Ash,ec3xgfsb,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
4500 HVFA .45 W/C FLOW,ec3ajkh7,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
#8 4000 ASH FLOW GRTPUMPCONC,ec3xj63b,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
#8 3000psi ASH EXP STD,ec392tt7,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1555050,ec3ysd61,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1530902,ec3f6gby,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
"3000 ASH 40% 1/2"" FLOWABLE",ec393bft,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1555049,ec353kh6,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1581372,ec3hnaxm,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1332808,ec3zae7m,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1571501,ec37nduh,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
4000psi 0.50 W/C 22% Fly Ash Flowable,ec3s70y9,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
5000 psi FLY ASH AIR FLOWABLE,ec37e7wt,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
5000psi 0.45 W/C 20% Fly Ash Flowable,ec3ystes,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
4500 psi 0.45 w/c 25% fly ash,ec3kf1r8,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
AUSTIN 3000 PSI CUSTOM FLOOR MIX,ec35upzr,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
4000 psi fly ash flowable performance mix,ec3u2wy4,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
#8 3000psi ASH EXP STD,ec36z2ew,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
MAG AA 4000 ASH FLOWABLE,ec3pwfc2,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1332854,ec3njd7b,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
5000psi 0.45 W/C 20% Fly Ash,ec317p1h,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1333135,ec31qawf,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
MAG AA 4000 STANDARD,ec3nxapm,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Elite Sports 3000 .55 25% Ash,ec375bna,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1571046,ec39aqnm,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
"CCS 3,000 PSI CUSTOM FLOOR MIX",ec3g5uyb,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1588245,ec3suem2,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1570091,ec36fghg,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1588396,ec3gk343,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1548380,ec3a0edh,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1588403,ec3attfz,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1571048,ec3r67nw,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1546928,ec332pq2,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1603152,ec3s4s54,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1611648,ec3ks4qs,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
3000 psi fly ash flowable LRC,ec3dw04w,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1588099,ec3n24em,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
"3000 ASH 40% 1/2"" FLOWABLE",ec3hmu3d,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1588400,ec35x1f5,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
